tracking_id	position(Oryza sativa L. ssp. Japonica, MSU Rice Genome Annotation Project Release 7)	F1	F2	R1	R2	L1	L2	S1	S2
M_XLOC_015625	chr2|-|17883662-17884153	0.136981	0.587439	0	0.434258	2.16196	0.373593	0	0
M_XLOC_015626	chr2|-|17884828-17885082	1.08344	0	0	5.61924	3.96269	3.20178	0	0
M_XLOC_015627	chr2|-|17886468-17889823	65.4421	31.934	47.3486	18.3169	56.8536	19.8535	40.9832	229.907
M_XLOC_015629	chr2|-|17951802-17957430	8.07121	1.40431	4.88367	30.5548	3.29823	56.8644	1.54509	27.6346
M_XLOC_015630	chr2|-|17958483-17961723	72.294	57.146	114.402	43.2929	48.8051	43.3934	48.873	22.8073
M_XLOC_015631	chr2|-|17959590-17959691	3364.53	1813.67	31786.3	2286.35	6491.41	1546	0	4324.94
M_XLOC_015632	chr2|-|17981503-17982535	10.107	12.9012	1.39519	0	0.457638	0.0726943	10.1358	0.130048
M_XLOC_015633	chr2|-|17989774-17991578	66.6324	3.14639	0.219695	0.00753659	0	0.0607142	0	0.222316
M_XLOC_015636	chr2|-|18025392-18025713	19.5462	38.0181	15.8634	8.32184	5.01025	1.32473	66.1946	586.799
M_XLOC_015637	chr2|-|18025721-18027431	1.43395	1.45991	0.500417	0.0307603	0.305379	0.130426	3.47349	9.65974
M_XLOC_015643	chr2|-|18139032-18142753	112.23	98.6082	76.5737	67.3467	69.403	85.7035	107.384	147.231
M_XLOC_015644	chr2|-|18140007-18140339	5.74855	4.3259	7.39373	8.54288	5.87407	11.0171	8.28324	61.9428
M_XLOC_015645	chr2|-|18140442-18140627	31.6326	15.974	0	54.8487	4.875	29.4623	26.1093	52.5637
M_XLOC_015646	chr2|-|18140883-18141210	6.17755	4.79705	2.76397	8.12572	2.92227	5.96773	5.18787	13.3914
M_XLOC_015647	chr2|-|18141755-18141950	8.77913	4.89726	4.12187	10.0333	26.0885	2.07267	9.07439	48.2373
M_XLOC_015648	chr2|-|18141977-18142139	22.2042	42.3822	12.5684	66.9364	23.9512	22.9531	94.3503	175.615
M_XLOC_015649	chr2|-|18145264-18146079	65.9374	64.0081	86.2288	1.71236	6.85501	2.0136	829.437	742.56
M_XLOC_015653	chr2|-|18162964-18166866	8.33549	6.26119	3.13721	14.9956	10.8256	12.9684	5.2368	3.68397
M_XLOC_015654	chr2|-|18186372-18186659	0	0	0	0	0	0	2.08435	0.444273
M_XLOC_015657	chr2|-|18231125-18235800	85.1178	79.8323	71.4626	68.0111	74.7036	80.4034	231.232	40.8308
M_XLOC_015658	chr2|-|18239189-18241851	23.127	25.8935	19.4551	44.1315	32.1226	45.4205	31.9519	104.567
M_XLOC_015660	chr2|-|18305129-18305288	6.64563	21.3077	0	7.81065	9.04777	6.61244	95.8603	29.1614
M_XLOC_015661	chr2|-|18310932-18317529	13.9427	16.9925	12.4703	31.0375	27.7088	30.6783	14.2935	33.7302
M_XLOC_015663	chr2|-|18343563-18347106	9.88253	3.73283	1.50761	0.00893945	0.0714748	0.0471264	15.266	66.3642
M_XLOC_015664	chr2|-|18371442-18372892	7.66341	5.10894	90.9682	0.157942	0	0.0505132	1.16213	38.0624
M_XLOC_015665	chr2|-|18377518-18378620	0	0	3.14804	0	0	0	0	1.8497
M_XLOC_015670	chr2|-|18454404-18457136	26.2805	29.069	0	0.0670174	0.205973	0.10565	261.761	16.5457
M_XLOC_015673	chr2|-|18492962-18494175	0.0833857	0.243925	2.39229	0.11257	0.334931	0	0.638602	0.72383
M_XLOC_015676	chr2|-|18501183-18509648	12.552	7.74835	0.745999	1.136	2.81658	0.861926	6.75993	0.28332
M_XLOC_015681	chr2|-|18530618-18531604	0.300494	0.0810248	0.71029	1.01647	0.359681	1.95887	1.70214	0
M_XLOC_015683	chr2|-|18557715-18558641	0.0433744	1.04306	0	0.0701434	0.515131	0.0421218	0	0
M_XLOC_015684	chr2|-|18568972-18573204	2.98604	3.42522	0.659271	5.65994	5.51285	4.07846	2.04046	4.6102
M_XLOC_015685	chr2|-|18575033-18581693	451.322	442.352	1544.08	1564.14	123.731	101.017	2.51631	3.49237
M_XLOC_015686	chr2|-|18579675-18579874	2.40316	5.2082	92.9393	6.77464	12.0983	0	0	0
M_XLOC_015687	chr2|-|18587778-18588308	1.34793	1.37708	0	0	0	0	0	0.562375
M_XLOC_015688	chr2|-|18589906-18590321	0	0.467636	0.520573	1.24923	0.857518	1.10917	0.409343	0
M_XLOC_015689	chr2|-|18592516-18596409	67.2149	82.8962	72.4309	137.763	130.724	153.448	75.3636	79.1692
M_XLOC_015690	chr2|-|18593127-18593643	1.78689	2.38727	1.96449	13.8377	5.69413	8.78207	1.84238	7.78972
M_XLOC_015691	chr2|-|18593789-18594715	1.12592	4.61751	4.2493	28.036	15.7473	26.364	3.36197	74.4549
M_XLOC_015692	chr2|-|18594961-18595294	2.5865	1.05991	0.576847	13.691	5.20858	6.65844	0.984536	5.01294
M_XLOC_015693	chr2|-|18595459-18595986	9.06728	9.38923	7.63683	35.5082	12.5154	32.7017	9.61123	26.8822
M_XLOC_015695	chr2|-|18638763-18641888	21.8881	16.4807	77.7244	3.54356	11.483	3.14377	53.3623	14.8881
M_XLOC_015696	chr2|-|18649297-18655271	48.1263	40.6435	60.2986	45.1467	44.1347	38.0117	55.4595	78.1315
M_XLOC_015697	chr2|-|18657682-18662076	16.89	19.7746	18.583	9.24154	11.5006	13.2233	10.5462	9.64378
M_XLOC_015701	chr2|-|18692117-18692652	0	0	0	0	0	0	4.83403	0.197428
M_XLOC_015702	chr2|-|18692818-18693970	0	0	0	0	0	0	26.7295	0.180573
M_XLOC_015703	chr2|-|18695497-18695642	22.2457	29.3017	34.6689	22.3675	21.7575	32.6614	115.587	0
M_XLOC_015704	chr2|-|18713491-18717946	8.21808	6.91356	2.06489	1.43439	3.58647	0.47866	1.53543	0.144513
M_XLOC_015705	chr2|-|18731319-18733199	1.5325	1.66587	0.437239	0.382883	0.16024	0.365031	0.193363	0
M_XLOC_015709	chr2|-|18796875-18803012	1.38569	0.946333	0	0	0.370806	0	0.396471	2.53868
M_XLOC_015711	chr2|-|18816578-18817569	0.568267	1.04956	0.105461	1.01608	0.567227	0.797055	0.167153	0.450293
M_XLOC_015712	chr2|-|18817839-18821837	0	0.0259258	0.173416	5.13032	0.83732	4.65916	0.0179921	0
M_XLOC_015713	chr2|-|18822396-18823942	0	0	0.241047	4.51684	0.914516	3.9431	0	0
M_XLOC_015714	chr2|-|18824559-18826150	2.96303	5.26794	37.7965	56.0241	44.2154	87.4728	6.48666	1.63485
M_XLOC_015715	chr2|-|18827025-18831745	41.095	30.5325	43.8506	33.6931	18.0038	24.0167	27.8062	6.49055
M_XLOC_015716	chr2|-|18839194-18842419	0	0	19.5337	0.0157822	0	0	0	0
M_XLOC_015717	chr2|-|18845259-18851842	16.4293	3.31744	2.07707	4.05327	3.89527	3.66479	2.49295	0.422484
M_XLOC_015719	chr2|-|18872288-18878500	0.490707	4.76689	0.115749	0	0	0	0.0474342	0.0959154
M_XLOC_015720	chr2|-|18889898-18897022	10.5311	12.6436	18.7837	12.9797	14.1885	17.0298	9.2411	11.0866
M_XLOC_015725	chr2|-|18936317-18939517	29.3333	60.0094	11.1832	0.849393	0.179473	0.179861	0.124731	0.587106
M_XLOC_015726	chr2|-|18937549-18937913	1.09006	1.39425	5.9389	0	0	0	0.304558	0
M_XLOC_015727	chr2|-|18938011-18938509	1.40951	1.60183	4.25966	0.216819	0	0.135872	0	0
M_XLOC_015728	chr2|-|18950119-18951133	5.90437	5.52748	2.40142	3.07933	4.42975	2.73463	3.36426	19.8003
M_XLOC_015730	chr2|-|18972815-18976369	67.2492	47.1473	39.9377	32.8017	21.6739	36.3148	108.273	81.5726
M_XLOC_015731	chr2|-|18980764-18984207	248.676	244.934	235.534	200.868	171.043	220.24	280.888	646.578
M_XLOC_015732	chr2|-|18982031-18982263	7.82428	6.03579	4.07892	29.1843	21.4596	16.4286	5.69175	191.629
M_XLOC_015733	chr2|-|18984848-18985076	1.62529	0	0	0	0	0	2.68051	49.4101
M_XLOC_015734	chr2|-|18986516-18988855	0.793698	6.31197	3.14042	2.23384	0.540627	1.43346	5.83625	15.5945
M_XLOC_015735	chr2|-|18993678-19001103	30.3298	27.8934	79.179	126.284	68.3432	102.007	40.346	63.1136
M_XLOC_015736	chr2|-|18997503-18997687	3.3089	3.79648	0	19.0616	7.48353	6.05973	4.98878	142.55
M_XLOC_015739	chr2|-|19043332-19050877	16.0501	12.8841	18.8383	48.437	34.9225	24.2483	25.5039	11.0284
M_XLOC_015741	chr2|-|19086564-19088202	6.17983	2.28273	0	0	0	0	0	0
M_XLOC_015743	chr2|-|19090790-19097416	18.9091	18.6395	26.6707	36.8254	22.9888	32.717	18.2944	30.2491
M_XLOC_015744	chr2|-|19098854-19105533	90.6646	81.775	135.842	160.438	114.991	194.098	437.137	234.402
M_XLOC_015745	chr2|-|19176851-19181418	37.7303	37.428	40.468	47.0372	48.2398	55.4826	60.7966	56.8533
M_XLOC_015746	chr2|-|19186325-19187087	27.5404	18.0895	18.4199	18.6482	8.78596	20.4986	13.0248	3.21458
M_XLOC_015747	chr2|-|19202548-19204345	473.627	466.135	108.796	781.111	406.447	931.149	345.203	43.3688
M_XLOC_015748	chr2|-|19208358-19208630	0.430553	0.481644	0	2.54915	0.524533	1.75234	0	8.15024
M_XLOC_015749	chr2|-|19208802-19209266	1.34283	1.17512	0.404264	2.28121	2.18328	1.80038	2.67613	9.04361
M_XLOC_015750	chr2|-|19225374-19235632	58.6191	22.5955	13.123	5.86108	13.1018	4.63762	8.89727	0.622627
M_XLOC_015751	chr2|-|19256902-19261347	37.185	33.2904	49.334	36.5787	39.7937	38.1124	58.4362	46.8974
M_XLOC_015752	chr2|-|19270753-19273216	12.8454	7.65425	2.1187	0.621143	3.80574	0.722169	4.19348	2.4543
M_XLOC_015754	chr2|-|19303172-19304681	30.7145	12.1643	154.707	5.52969	18.2812	9.41628	17.4742	52.1356
M_XLOC_015755	chr2|-|19308793-19313057	50.207	11.5651	758.518	38.3073	91.2572	36.8184	18.4293	24.4846
M_XLOC_015756	chr2|-|19324219-19332134	20.7437	39.2478	108.512	38.814	26.4448	87.6683	22.7933	5.42396
M_XLOC_015757	chr2|-|19332473-19333623	2.28532	1.13286	0.807457	0.108982	0.642174	0.230318	0.572543	0.159972
M_XLOC_015758	chr2|-|19339424-19342122	1.67748	2.28767	6.92334	4.50197	2.51625	5.30101	1.66311	11.306
M_XLOC_015759	chr2|-|19343639-19344103	0.155882	0	0.428867	1.43879	0.196318	0.883823	0	0
M_XLOC_015760	chr2|-|19344163-19345108	0.193935	0.23179	1.8992	5.55406	16.6072	5.76104	41.1473	4455.83
M_XLOC_015761	chr2|-|19346678-19351604	1.39103	3.51619	48.2934	8.3909	3.78679	3.56053	16.0348	8.75541
M_XLOC_015762	chr2|-|19347575-19348915	0.258996	0.181777	4.57056	0.84281	0.181602	0.374704	1.7103	0.516263
M_XLOC_015763	chr2|-|19348979-19350355	0.0856463	0.0843369	2.06533	0.641464	0.0825133	0.155461	0.66973	0.62555
M_XLOC_015764	chr2|-|19350390-19350806	0.255225	0	11.426	2.45323	0.292575	0.433518	3.47148	3.14181
M_XLOC_015765	chr2|-|19352576-19354894	16.3147	3.21757	8.23903	0	0.0877806	0.0604733	3.72584	2.73806
M_XLOC_015766	chr2|-|19355689-19367561	85.1578	39.0578	9.3305	1.70211	4.35972	3.17207	2254.94	157.411
M_XLOC_015767	chr2|-|19386397-19392854	5.32366	2.43887	0.687794	1.33955	6.20609	0.357996	1.21462	0
M_XLOC_015768	chr2|-|19390967-19391439	0.730338	1.39301	0	1.22565	3.1259	0.840822	1.21511	0
M_XLOC_015769	chr2|-|19405165-19420793	0.21237	0.821045	6.82436	1.10992	0.603023	0.685126	0.689919	0.428822
M_XLOC_015770	chr2|-|19415481-19415634	48.5887	81.1327	103.276	26.863	51.8817	17.0559	1623.99	4563.53
M_XLOC_015773	chr2|-|19449394-19449649	0	0	2.39077	2.974	1.0741	2.43297	4.28917	2.95574
M_XLOC_015774	chr2|-|19449899-19453643	60.1852	47.0654	129.863	25.6573	22.6431	31.6533	56.7242	28.8842
M_XLOC_015775	chr2|-|19455122-19458350	155.995	105.159	44.94	12.6681	32.9035	22.6498	109.178	36.2694
M_XLOC_015776	chr2|-|19459069-19463361	0.0929373	0.0669179	17.3487	0.797264	0.34415	2.4786	0.0899012	0
M_XLOC_015777	chr2|-|19466313-19469360	2.4462	2.45211	0.0197295	7.84227	15.7887	4.6635	0.901955	0.24799
M_XLOC_015778	chr2|-|19472211-19486248	114.475	241.652	82.2261	45.0896	21.8576	38.6546	299.583	23.1902
M_XLOC_015779	chr2|-|19483718-19484420	6.8272	3.52202	2.49957	0.0777644	6.75958	0	10.3117	1.02825
M_XLOC_015780	chr2|-|19484520-19485321	1.04125	0.512367	2.17429	0.0192693	0.0880885	0.119505	0.43035	2.22128
M_XLOC_015781	chr2|-|19509738-19514966	9.97812	5.71741	0.629954	0.873775	4.74704	1.53361	116.221	2828.2
M_XLOC_015787	chr2|-|19559710-19565292	1.01646	0.556942	0.196404	4.45697	5.72124	2.89489	0.794244	0.38725
M_XLOC_015788	chr2|-|19566875-19568968	0.232614	1.95608	29.6685	0.0997151	0.157303	0	2.48678	0
M_XLOC_015789	chr2|-|19597489-19598615	8.44303	7.74334	36.8377	58.1972	14.5937	76.5432	6.37753	4.83269
M_XLOC_015790	chr2|-|19623033-19628774	24.8546	29.785	18.3166	72.0293	88.9215	56.9896	22.0374	25.7478
M_XLOC_015791	chr2|-|19631933-19632306	0	0	5.1148	0	0	0.383983	0	0
M_XLOC_015792	chr2|-|19643649-19644194	1.41803	0.283658	2.57785	1.99073	3.89394	1.90265	1.88215	1.23359
M_XLOC_015793	chr2|-|19644816-19645096	0	0.443557	0.631855	2.39894	0	0	0	0
M_XLOC_015794	chr2|-|19648486-19650584	30.3085	54.6653	51.0353	62.1703	49.7723	86.8195	65.3348	375.831
M_XLOC_015795	chr2|-|19653827-19654442	0.517108	0.181293	0	1.05475	1.56655	0.889897	0.391829	10.6353
M_XLOC_015798	chr2|-|19708659-19709332	0	1.50288	0	0	0	0	0	0
M_XLOC_015799	chr2|-|19710300-19713468	147.501	202.927	164.363	106.407	149.049	167.686	294.133	155.771
M_XLOC_015800	chr2|-|19714822-19717682	45.4416	41.7241	105.953	41.7263	84.0061	40.6533	23.1236	40.7002
M_XLOC_015802	chr2|-|19727116-19729888	30.7657	30.0923	42.7238	36.3487	30.5286	47.9594	68.0252	109.794
M_XLOC_015805	chr2|-|19758159-19759364	4.77535	1.90573	50.7917	2.55803	1.52173	3.42433	4.69515	3.78286
M_XLOC_015810	chr2|-|19797638-19798718	22.9696	56.8285	3.61611	113.593	46.5441	160.426	86.6689	2.25562
M_XLOC_015812	chr2|-|19806401-19806848	6.24523	1.54209	0.546827	0.308096	0	0.245897	0	1.23755
M_XLOC_015814	chr2|-|19842106-19845168	17.1488	16.3444	3.72023	5.65281	11.0047	5.06761	14.394	17.5394
M_XLOC_015815	chr2|-|19844499-19844927	2.16423	2.82985	2.47711	2.5842	2.16856	1.19098	7.09379	15.8787
M_XLOC_015816	chr2|-|19847536-19858153	5.60272	4.7109	0.872295	0	4.67267	0	18.6169	2.14845
M_XLOC_015817	chr2|-|19868151-19873307	7.15339	6.84298	13.2599	13.5961	6.90723	12.7049	6.57152	5.53366
M_XLOC_015818	chr2|-|19872063-19872563	0.119254	0.241876	0.995699	0.888604	0.418646	0.660739	0.264509	1.48255
M_XLOC_015820	chr2|-|19912292-19921107	50.911	57.6267	68.7451	65.0214	48.2437	66.4555	60.7839	67.7658
M_XLOC_015821	chr2|-|19924354-19928340	44.4343	39.3892	5.12065	52.6304	153.07	43.6088	16.2206	18.2647
M_XLOC_015826	chr2|-|19954553-19955660	272.288	67.2016	168.246	0.0448044	0	0	21.971	0.239496
M_XLOC_015827	chr2|-|19962597-19967923	21.7793	27.5919	7.07317	1.20998	2.20531	1.61234	57.761	161.543
M_XLOC_015828	chr2|-|19981497-19983180	0.15127	1.31614	283.359	1.45144	2.81398	4.82189	1.52887	0.329363
M_XLOC_015829	chr2|-|20000230-20001041	0.147731	0.903107	3.06593	1.73438	4.39112	1.5189	0.627873	0.400177
M_XLOC_015830	chr2|-|20026229-20032255	0.131479	0.113372	0	0	0.0249436	0.0165173	8.4331	0.138347
M_XLOC_015833	chr2|-|20055918-20057359	2.77966	4.15706	0.167686	0.627664	0.3059	1.20749	1.01865	0.213444
M_XLOC_015835	chr2|-|20103962-20105570	8.7892	6.14813	10.4505	1.23001	7.06637	2.05361	8.92476	1.48799
M_XLOC_015836	chr2|-|20124640-20130234	232.048	176.129	76.3988	62.8701	60.6357	79.5079	145.096	217.542
M_XLOC_015837	chr2|-|20135508-20140728	12.1359	16.3639	12.5652	26.1826	12.648	20.9661	9.4306	23.2573
M_XLOC_015838	chr2|-|20157565-20158768	5.92118	4.46789	0.733218	0	0	0	7.16959	0.616356
M_XLOC_015840	chr2|-|20165589-20166668	276.698	193.988	1352.95	197.833	120.276	318.149	153.966	7.46682
M_XLOC_015841	chr2|-|20169298-20172155	16.5159	5.88815	2.6726	1.76779	2.2184	2.01412	3.29826	43.9199
M_XLOC_015845	chr2|-|20215862-20217752	0.798227	0.195505	7.63996	27.8407	9.61493	23.7777	0.388563	1.23539
M_XLOC_015847	chr2|-|20277840-20278804	0.628289	1.88675	0.100127	0	0	0	0	0
M_XLOC_015857	chr2|-|20422227-20424044	0.146954	0.396534	1.63308	0.0978086	0	0.0394778	0.144499	0
M_XLOC_015861	chr2|-|20489000-20489978	0	0	0.635896	0	0	0	0.157049	18.9999
M_XLOC_015862	chr2|-|20490793-20499876	1.08717	0.877901	0	0	0	0	0	7.40699
M_XLOC_015863	chr2|-|20491113-20491868	0	0	0	0	0	0	0	1.173
M_XLOC_015864	chr2|-|20541988-20543621	0	0	0	0	0	0	1.96354	0.0385385
M_XLOC_015869	chr2|-|20587344-20589687	14.4082	7.03222	321.504	0.563319	3.95847	1.60711	9.5494	0.0939171
M_XLOC_015870	chr2|-|20607516-20609759	4.26102	2.7587	10.4158	1.5047	1.00801	2.97156	5.70554	7.12254
M_XLOC_015871	chr2|-|20611101-20612206	1.63374	0	3.61294	0.0997069	0	0.116351	0	0
M_XLOC_015872	chr2|-|20631269-20634003	20.3135	11.3104	4.042	0.322572	2.99009	0.444353	3.25823	0.644749
M_XLOC_015873	chr2|-|20685529-20687825	180.715	147.483	138.885	78.7384	104.799	97.6575	95.2111	114.003
M_XLOC_015874	chr2|-|20686984-20687188	47.1061	21.835	15.1853	41.885	50.808	25.7491	31.2607	49.1571
M_XLOC_015875	chr2|-|20703522-20704963	13.0992	12.9509	10.7865	11.5764	10.2305	13.2263	15.389	11.0752
M_XLOC_015876	chr2|-|20717887-20721920	76.5496	74.0809	128.55	131.685	84.0229	135.615	72.6267	73.1177
M_XLOC_015877	chr2|-|20728197-20734640	25.8295	37.3915	24.8267	97.4555	43.7483	131.697	23.7932	101.632
M_XLOC_015878	chr2|-|20735203-20741031	7.6671	6.84191	3.09654	9.66961	10.9903	8.60042	13.5626	12.1604
M_XLOC_015879	chr2|-|20746245-20751379	53.4255	53.6322	35.4197	152.424	170.66	136.223	29.2986	86.5341
M_XLOC_015880	chr2|-|20752146-20753420	1.03976	1.18395	0.757646	0.644289	1.32879	0.763707	1.55288	4.66082
M_XLOC_015881	chr2|-|20763064-20767618	17.0424	13.0701	15.5015	21.495	22.157	18.4875	14.7072	20.344
M_XLOC_015882	chr2|-|20781331-20787860	9.74065	7.74817	30.9873	27.5741	5.12928	34.604	31.9066	7.56037
M_XLOC_015883	chr2|-|20818353-20819006	0.134063	0.188137	0.0876168	0.0774429	0	0	1.56836	1.05159
M_XLOC_015884	chr2|-|20822936-20824900	32.4538	5.40485	1.28588	1.76608	1.36354	2.87975	8.05276	0.562741
M_XLOC_015885	chr2|-|20832813-20835420	47.6177	41.1445	31.4019	37.9109	42.5273	45.2951	63.6204	225.964
M_XLOC_015886	chr2|-|20833254-20833372	251.758	187.273	0	510.462	319.176	301.088	331.527	489.105
M_XLOC_015887	chr2|-|20833942-20834185	6.36067	4.23467	0	11.2766	15.4406	7.82224	6.10227	27.6784
M_XLOC_015888	chr2|-|20834766-20834916	22.3488	19.2401	33.022	67.6462	15.915	90.14	131.011	425.368
M_XLOC_015889	chr2|-|20839647-20846214	3.24457	3.37702	2.54445	4.66597	9.46235	4.75664	1.45364	2.70852
M_XLOC_015893	chr2|-|20864529-20865338	0.0567798	0	0	0.814289	0	1.97162	0	0
M_XLOC_015894	chr2|-|20868260-20872079	147.592	112.771	2.2724	270.833	619.994	228.987	58.3244	21.2997
M_XLOC_015896	chr2|-|20876588-20878077	8.10619	2.80145	0.126279	0.16565	0.317444	0.0439613	0.759468	0
M_XLOC_015897	chr2|-|20897341-20897553	1.85011	6.13721	12.3241	9.04943	7.19371	6.60008	3.13595	0
M_XLOC_015898	chr2|-|20909607-20909889	1.8791	2.03869	3.26337	2.90024	0.824626	1.21166	0.55129	6.06874
M_XLOC_015899	chr2|-|20919091-20921333	6.98669	3.61148	0.398965	0.174383	0.994043	0.45437	3.43847	28.9557
M_XLOC_015900	chr2|-|20921436-20932806	4354.06	2755.28	2287.03	3728.72	10257.1	3240.47	316.41	253.995
M_XLOC_015902	chr2|-|20957184-20961957	2.80682	2.23837	14.4539	4.78317	1.65672	9.65315	1.81545	0.306289
M_XLOC_015903	chr2|-|20962938-20966686	21.8828	23.0596	27.8096	28.8066	22.5867	24.8342	65.7309	146.646
M_XLOC_015904	chr2|-|20969445-20975413	2.89292	3.24239	5.42914	0.579015	1.81193	0.594796	3.06113	1.18117
M_XLOC_015905	chr2|-|20994336-20997195	7.58297	7.08408	12.5529	0.48954	1.06859	0.557819	1.70941	0.374774
M_XLOC_015906	chr2|-|21002096-21008409	18.787	15.9826	212.275	63.6562	76.2651	87.8222	45.9558	39.711
M_XLOC_015907	chr2|-|21005717-21005967	6.61578	0	54.7065	9.22958	14.5816	12.7093	5.51037	31
M_XLOC_015908	chr2|-|21014162-21019301	0.160746	0.176584	38.822	0.0603095	0	0.139376	0.696727	1.96176
M_XLOC_015909	chr2|-|21039607-21042737	11.9162	22.2318	19.5596	17.269	28.6443	27.4524	12.1512	16.7673
M_XLOC_015910	chr2|-|21043834-21050494	32.6044	36.4435	31.4627	29.9015	30.6515	33.1961	131.177	192.569
M_XLOC_015911	chr2|-|21059386-21061652	18.8493	22.02	2.65155	90.1996	102.963	63.2266	22.5215	47.481
M_XLOC_015912	chr2|-|21064094-21069016	6.96873	5.87495	3.16352	4.64462	3.89881	4.44782	4.08211	39.6826
M_XLOC_015913	chr2|-|21068227-21068539	0	0	0	0	0	0	0.519472	12.1508
M_XLOC_015914	chr2|-|21073565-21074005	0	0	0	0.0590694	0	0	0	8.26017
M_XLOC_015916	chr2|-|21097311-21097999	0.277323	0.357423	0.403043	1.39674	0.461665	2.22752	0.170294	0
M_XLOC_015917	chr2|-|21098458-21098611	0	0	0	22.6815	0	44.241	10.4773	0
M_XLOC_015918	chr2|-|21104459-21108056	85.7066	136.928	243.88	161.77	150.393	105.334	116.758	72.249
M_XLOC_015919	chr2|-|21105655-21106037	33.8176	70.1531	23.921	29.2736	45.5705	64.5792	58.912	26.1774
M_XLOC_015920	chr2|-|21106325-21106621	20.3951	22.7041	13.2995	32.3686	39.5675	30.3017	35.3025	128.675
M_XLOC_015921	chr2|-|21115256-21122139	12.1675	12.314	11.0426	13.9576	14.9651	13.5709	25.7256	84.9676
M_XLOC_015922	chr2|-|21128620-21131429	29.0254	34.203	8.63198	32.5773	6.30206	19.5371	11.5798	0.903266
M_XLOC_015923	chr2|-|21130496-21130841	3.77391	7.11434	0	10.2565	2.92363	8.91049	1.08754	0
M_XLOC_015924	chr2|-|21150702-21161573	11.2725	13.9066	21.7786	18.6762	10.9048	15.9951	17.1391	1.84809
M_XLOC_015925	chr2|-|21163087-21164447	0	0.0665289	0.144284	0.877599	0.162018	1.0113	0.151168	0
M_XLOC_015926	chr2|-|21164714-21165116	0	0	0	1.07097	0	0.633662	0	0.483635
M_XLOC_015927	chr2|-|21170529-21173882	14.808	13.9606	10.9643	19.0391	21.2772	18.5027	22.0281	122.765
M_XLOC_015928	chr2|-|21174988-21180171	1.24531	1.86885	0.46307	0.0107197	0	0.029994	0.504166	0
M_XLOC_015933	chr2|-|21220913-21221758	0.263978	0	0.910495	0.836038	1.28025	2.75255	0.378885	0.968788
M_XLOC_015935	chr2|-|21224641-21224983	0.758295	1.12516	1.53932	1.08294	1.1756	1.33599	1.74287	0
M_XLOC_015936	chr2|-|21226368-21227175	0.530183	0.524621	0	0.643875	0.421176	0.365074	1.34315	0
M_XLOC_015937	chr2|-|21228540-21231366	16.584	17.2336	11.3028	13.3281	18.3924	13.9829	16.113	3.54572
M_XLOC_015938	chr2|-|21234551-21236111	21.851	19.1481	21.9195	8.49053	10.0242	13.6201	25.1959	4.92131
M_XLOC_015939	chr2|-|21235392-21235907	0.353872	0.127001	0.389389	0.312629	0.436506	1.69651	0.134383	0
M_XLOC_015940	chr2|-|21250126-21251323	15.029	15.5202	695.361	25.5664	44.0058	78.9902	12.5814	0.713842
M_XLOC_015943	chr2|-|21303149-21304646	0.104311	0.174521	0.145624	9.79959	6.67619	26.0491	0.210947	0
M_XLOC_015944	chr2|-|21311503-21312012	0	0	0.195107	0.635626	0.389813	1.13052	0	0
M_XLOC_015945	chr2|-|21325274-21335625	29.1385	20.5604	340.918	52.7163	20.5406	74.788	37.6037	43.7217
M_XLOC_015946	chr2|-|21328832-21329474	0.927029	0.978203	5.82823	1.95422	1.33999	1.44506	0.924153	1.23047
M_XLOC_015948	chr2|-|21396285-21399729	9.20323	7.77247	6.01098	15.6924	12.2187	14.2134	11.3866	10.4708
M_XLOC_015951	chr2|-|21410589-21413683	49.9656	74.1216	82.9976	161.686	97.2479	181.419	170.155	154.36
M_XLOC_015952	chr2|-|21419921-21422365	13.394	13.5448	2.0205	36.5768	52.5702	29.8114	5.97234	13.7052
M_XLOC_015953	chr2|-|21432153-21434983	50.7194	52.0313	47.6022	142.71	59.9449	194.584	63.9576	28.5544
M_XLOC_015954	chr2|-|21436299-21440664	7.52832	8.39989	145.258	2.06389	0.807323	4.74369	19.4521	1.79844
M_XLOC_015955	chr2|-|21439451-21440367	0.250649	0.0454718	18.7969	0.215297	0.0552576	0.172803	0.952725	0.637023
M_XLOC_015958	chr2|-|21449599-21451348	33.8759	39.0158	24.1771	47.8296	59.5681	52.6889	38.8626	23.4018
M_XLOC_015959	chr2|-|21455797-21456723	0.0482722	0.138243	0	0.0908867	0.154422	0	0.691977	4.74029
M_XLOC_015960	chr2|-|21456959-21458344	4.98547	3.89885	0.27043	3.15907	1.92117	0.948333	31.1146	43.5159
M_XLOC_015961	chr2|-|21462176-21464520	33.3316	35.0197	39.9206	45.0711	39.9291	51.4654	100.239	23.8309
M_XLOC_015962	chr2|-|21468172-21468883	16.2863	2.10957	1.68666	0.511002	1.27242	0.50111	1.99167	0
M_XLOC_015963	chr2|-|21469042-21469715	0.305831	0.157397	0.760496	1.02464	0.312351	0.71626	0.223272	0.328246
M_XLOC_015964	chr2|-|21470444-21471136	0.216706	0	0.264392	0	0.280442	0	3.1364	0
M_XLOC_015965	chr2|-|21474733-21477632	21.8433	35.9752	1.35089	1.15767	0.495564	1.49156	1.60293	0.780473
M_XLOC_015966	chr2|-|21487473-21501606	18.6122	18.6309	23.5901	20.9104	22.6513	14.5784	25.0145	91.6398
M_XLOC_015967	chr2|-|21497199-21497472	2.58392	2.19915	0	2.40155	3.00274	0	0	20.0333
